MANDT,LIFNR,BUKRS,PERNR,ERDAT,ERNAM,SPERR,LOEVM,ZUAWA,AKONT,BEGRU,VZSKZ,ZWELS,XVERR,ZAHLS,ZTERM,EIKTO,ZSABE,KVERM,FDGRV,BUSAB,LNRZE,LNRZB,ZINDT,ZINRT,DATLZ,XDEZV,WEBTR,KULTG,REPRF,TOGRU,HBKID,XPORE,QSZNR,QSZDT,QSSKZ,BLNKZ,MINDK,ALTKN,ZGRUP,MGRUP,UZAWE,QSREC,QSBGR,QLAND,XEDIP,FRGRP,TOGRR,TLFNS,INTAD,XLFZB,GUZTE,CERDT,CONFS,UPDAT,UPTIM,NODEL,AVSND,AD_HASH
100,1000000590,8644,00006917,20260213,DATA_GEN,"","",001,300000,A001,01,NEFT,N,"",0001,ACC6917,CLERK,Auto Generated,PLAN,01,1000000590,1000000590,20260213,12,20260213,N,537.36,29,N,T001,HB01,N,"","","","","",OLD6917,01,01,01,"","",IND,N,REL1,TOL1,9999999999,vendor@test.com,N,0001,20260213,A,20260213,120000,N,N,HASH123
100,1000000591,2924,00006918,20260213,DATA_GEN,"","",001,300000,A001,01,NEFT,N,"",0001,ACC6918,CLERK,Auto Generated,PLAN,01,1000000591,1000000591,20260213,12,20260213,N,2312.17,81,N,T001,HB01,N,"","","","","",OLD6918,01,01,01,"","",IND,N,REL1,TOL1,9999999999,vendor@test.com,N,0001,20260213,A,20260213,120000,N,N,HASH123
100,1000000591,4920,00006919,20260213,DATA_GEN,"","",001,300000,A001,01,NEFT,N,"",0001,ACC6919,CLERK,Auto Generated,PLAN,01,1000000591,1000000591,20260213,12,20260213,N,7061.84,44,N,T001,HB01,N,"","","","","",OLD6919,01,01,01,"","",IND,N,REL1,TOL1,9999999999,vendor@test.com,N,0001,20260213,A,20260213,120000,N,N,HASH123
100,1000000591,6663,00006920,20260213,DATA_GEN,"","",001,300000,A001,01,NEFT,N,"",0001,ACC6920,CLERK,Auto Generated,PLAN,01,1000000591,1000000591,20260213,12,20260213,N,2924.46,64,N,T001,HB01,N,"","","","","",OLD6920,01,01,01,"","",IND,N,REL1,TOL1,9999999999,vendor@test.com,N,0001,20260213,A,20260213,120000,N,N,HASH123
100,1000000592,5853,00006921,20260213,DATA_GEN,"","",001,300000,A001,01,NEFT,N,"",0001,ACC6921,CLERK,Auto Generated,PLAN,01,1000000592,1000000592,20260213,12,20260213,N,4858.90,77,N,T001,HB01,N,"","","","","",OLD6921,01,01,01,"","",IND,N,REL1,TOL1,9999999999,vendor@test.com,N,0001,20260213,A,20260213,120000,N,N,HASH123
100,1000000593,5128,00006922,20260213,DATA_GEN,"","",001,300000,A001,01,NEFT,N,"",0001,ACC6922,CLERK,Auto Generated,PLAN,01,1000000593,1000000593,20260213,12,20260213,N,3586.02,0,N,T001,HB01,N,"","","","","",OLD6922,01,01,01,"","",IND,N,REL1,TOL1,9999999999,vendor@test.com,N,0001,20260213,A,20260213,120000,N,N,HASH123
100,1000000594,8494,00006923,20260213,DATA_GEN,"","",001,300000,A001,01,NEFT,N,"",0001,ACC6923,CLERK,Auto Generated,PLAN,01,1000000594,1000000594,20260213,12,20260213,N,4172.76,97,N,T001,HB01,N,"","","","","",OLD6923,01,01,01,"","",IND,N,REL1,TOL1,9999999999,vendor@test.com,N,0001,20260213,A,20260213,120000,N,N,HASH123
100,1000000595,10739,00006924,20260213,DATA_GEN,"","",001,300000,A001,01,NEFT,N,"",0001,ACC6924,CLERK,Auto Generated,PLAN,01,1000000595,1000000595,20260213,12,20260213,N,5763.69,76,N,T001,HB01,N,"","","","","",OLD6924,01,01,01,"","",IND,N,REL1,TOL1,9999999999,vendor@test.com,N,0001,20260213,A,20260213,120000,N,N,HASH123
100,1000000598,4128,00006925,20260213,DATA_GEN,"","",001,300000,A001,01,NEFT,N,"",0001,ACC6925,CLERK,Auto Generated,PLAN,01,1000000598,1000000598,20260213,12,20260213,N,9585.00,60,N,T001,HB01,N,"","","","","",OLD6925,01,01,01,"","",IND,N,REL1,TOL1,9999999999,vendor@test.com,N,0001,20260213,A,20260213,120000,N,N,HASH123
100,1000000602,1099,00006926,20260213,DATA_GEN,"","",001,300000,A001,01,NEFT,N,"",0001,ACC6926,CLERK,Auto Generated,PLAN,01,1000000602,1000000602,20260213,12,20260213,N,3309.68,10,N,T001,HB01,N,"","","","","",OLD6926,01,01,01,"","",IND,N,REL1,TOL1,9999999999,vendor@test.com,N,0001,20260213,A,20260213,120000,N,N,HASH123
100,1000000602,5022,00006927,20260213,DATA_GEN,"","",001,300000,A001,01,NEFT,N,"",0001,ACC6927,CLERK,Auto Generated,PLAN,01,1000000602,1000000602,20260213,12,20260213,N,4223.26,18,N,T001,HB01,N,"","","","","",OLD6927,01,01,01,"","",IND,N,REL1,TOL1,9999999999,vendor@test.com,N,0001,20260213,A,20260213,120000,N,N,HASH123
100,1000000604,1973,00006928,20260213,DATA_GEN,"","",001,300000,A001,01,NEFT,N,"",0001,ACC6928,CLERK,Auto Generated,PLAN,01,1000000604,1000000604,20260213,12,20260213,N,7228.26,85,N,T001,HB01,N,"","","","","",OLD6928,01,01,01,"","",IND,N,REL1,TOL1,9999999999,vendor@test.com,N,0001,20260213,A,20260213,120000,N,N,HASH123
100,1000000604,9195,00006929,20260213,DATA_GEN,"","",001,300000,A001,01,NEFT,N,"",0001,ACC6929,CLERK,Auto Generated,PLAN,01,1000000604,1000000604,20260213,12,20260213,N,3147.80,45,N,T001,HB01,N,"","","","","",OLD6929,01,01,01,"","",IND,N,REL1,TOL1,9999999999,vendor@test.com,N,0001,20260213,A,20260213,120000,N,N,HASH123
100,1000000605,5064,00006930,20260213,DATA_GEN,"","",001,300000,A001,01,NEFT,N,"",0001,ACC6930,CLERK,Auto Generated,PLAN,01,1000000605,1000000605,20260213,12,20260213,N,5156.32,25,N,T001,HB01,N,"","","","","",OLD6930,01,01,01,"","",IND,N,REL1,TOL1,9999999999,vendor@test.com,N,0001,20260213,A,20260213,120000,N,N,HASH123
100,1000000607,6727,00006931,20260213,DATA_GEN,"","",001,300000,A001,01,NEFT,N,"",0001,ACC6931,CLERK,Auto Generated,PLAN,01,1000000607,1000000607,20260213,12,20260213,N,6184.12,82,N,T001,HB01,N,"","","","","",OLD6931,01,01,01,"","",IND,N,REL1,TOL1,9999999999,vendor@test.com,N,0001,20260213,A,20260213,120000,N,N,HASH123
100,1000000607,7977,00006932,20260213,DATA_GEN,"","",001,300000,A001,01,NEFT,N,"",0001,ACC6932,CLERK,Auto Generated,PLAN,01,1000000607,1000000607,20260213,12,20260213,N,6747.64,9,N,T001,HB01,N,"","","","","",OLD6932,01,01,01,"","",IND,N,REL1,TOL1,9999999999,vendor@test.com,N,0001,20260213,A,20260213,120000,N,N,HASH123
100,1000000607,8896,00006933,20260213,DATA_GEN,"","",001,300000,A001,01,NEFT,N,"",0001,ACC6933,CLERK,Auto Generated,PLAN,01,1000000607,1000000607,20260213,12,20260213,N,271.95,26,N,T001,HB01,N,"","","","","",OLD6933,01,01,01,"","",IND,N,REL1,TOL1,9999999999,vendor@test.com,N,0001,20260213,A,20260213,120000,N,N,HASH123
100,1000000610,10566,00006934,20260213,DATA_GEN,"","",001,300000,A001,01,NEFT,N,"",0001,ACC6934,CLERK,Auto Generated,PLAN,01,1000000610,1000000610,20260213,12,20260213,N,345.97,54,N,T001,HB01,N,"","","","","",OLD6934,01,01,01,"","",IND,N,REL1,TOL1,9999999999,vendor@test.com,N,0001,20260213,A,20260213,120000,N,N,HASH123
100,1000000611,8074,00006935,20260213,DATA_GEN,"","",001,300000,A001,01,NEFT,N,"",0001,ACC6935,CLERK,Auto Generated,PLAN,01,1000000611,1000000611,20260213,12,20260213,N,2091.31,91,N,T001,HB01,N,"","","","","",OLD6935,01,01,01,"","",IND,N,REL1,TOL1,9999999999,vendor@test.com,N,0001,20260213,A,20260213,120000,N,N,HASH123
100,1000000612,10204,00006936,20260213,DATA_GEN,"","",001,300000,A001,01,NEFT,N,"",0001,ACC6936,CLERK,Auto Generated,PLAN,01,1000000612,1000000612,20260213,12,20260213,N,8177.62,34,N,T001,HB01,N,"","","","","",OLD6936,01,01,01,"","",IND,N,REL1,TOL1,9999999999,vendor@test.com,N,0001,20260213,A,20260213,120000,N,N,HASH123
100,1000000615,3408,00006937,20260213,DATA_GEN,"","",001,300000,A001,01,NEFT,N,"",0001,ACC6937,CLERK,Auto Generated,PLAN,01,1000000615,1000000615,20260213,12,20260213,N,2643.99,27,N,T001,HB01,N,"","","","","",OLD6937,01,01,01,"","",IND,N,REL1,TOL1,9999999999,vendor@test.com,N,0001,20260213,A,20260213,120000,N,N,HASH123
100,1000000615,7834,00006938,20260213,DATA_GEN,"","",001,300000,A001,01,NEFT,N,"",0001,ACC6938,CLERK,Auto Generated,PLAN,01,1000000615,1000000615,20260213,12,20260213,N,7888.97,45,N,T001,HB01,N,"","","","","",OLD6938,01,01,01,"","",IND,N,REL1,TOL1,9999999999,vendor@test.com,N,0001,20260213,A,20260213,120000,N,N,HASH123
100,1000000616,2463,00006939,20260213,DATA_GEN,"","",001,300000,A001,01,NEFT,N,"",0001,ACC6939,CLERK,Auto Generated,PLAN,01,1000000616,1000000616,20260213,12,20260213,N,6655.62,94,N,T001,HB01,N,"","","","","",OLD6939,01,01,01,"","",IND,N,REL1,TOL1,9999999999,vendor@test.com,N,0001,20260213,A,20260213,120000,N,N,HASH123
100,1000000618,1685,00006940,20260213,DATA_GEN,"","",001,300000,A001,01,NEFT,N,"",0001,ACC6940,CLERK,Auto Generated,PLAN,01,1000000618,1000000618,20260213,12,20260213,N,991.55,7,N,T001,HB01,N,"","","","","",OLD6940,01,01,01,"","",IND,N,REL1,TOL1,9999999999,vendor@test.com,N,0001,20260213,A,20260213,120000,N,N,HASH123
100,1000000618,9826,00006941,20260213,DATA_GEN,"","",001,300000,A001,01,NEFT,N,"",0001,ACC6941,CLERK,Auto Generated,PLAN,01,1000000618,1000000618,20260213,12,20260213,N,9725.51,80,N,T001,HB01,N,"","","","","",OLD6941,01,01,01,"","",IND,N,REL1,TOL1,9999999999,vendor@test.com,N,0001,20260213,A,20260213,120000,N,N,HASH123
100,1000000619,4852,00006942,20260213,DATA_GEN,"","",001,300000,A001,01,NEFT,N,"",0001,ACC6942,CLERK,Auto Generated,PLAN,01,1000000619,1000000619,20260213,12,20260213,N,1781.26,5,N,T001,HB01,N,"","","","","",OLD6942,01,01,01,"","",IND,N,REL1,TOL1,9999999999,vendor@test.com,N,0001,20260213,A,20260213,120000,N,N,HASH123
100,1000000622,6515,00006943,20260213,DATA_GEN,"","",001,300000,A001,01,NEFT,N,"",0001,ACC6943,CLERK,Auto Generated,PLAN,01,1000000622,1000000622,20260213,12,20260213,N,9311.06,1,N,T001,HB01,N,"","","","","",OLD6943,01,01,01,"","",IND,N,REL1,TOL1,9999999999,vendor@test.com,N,0001,20260213,A,20260213,120000,N,N,HASH123
100,1000000622,8815,00006944,20260213,DATA_GEN,"","",001,300000,A001,01,NEFT,N,"",0001,ACC6944,CLERK,Auto Generated,PLAN,01,1000000622,1000000622,20260213,12,20260213,N,3737.44,36,N,T001,HB01,N,"","","","","",OLD6944,01,01,01,"","",IND,N,REL1,TOL1,9999999999,vendor@test.com,N,0001,20260213,A,20260213,120000,N,N,HASH123
100,1000000626,3602,00006945,20260213,DATA_GEN,"","",001,300000,A001,01,NEFT,N,"",0001,ACC6945,CLERK,Auto Generated,PLAN,01,1000000626,1000000626,20260213,12,20260213,N,3298.15,87,N,T001,HB01,N,"","","","","",OLD6945,01,01,01,"","",IND,N,REL1,TOL1,9999999999,vendor@test.com,N,0001,20260213,A,20260213,120000,N,N,HASH123
100,1000000626,4717,00006946,20260213,DATA_GEN,"","",001,300000,A001,01,NEFT,N,"",0001,ACC6946,CLERK,Auto Generated,PLAN,01,1000000626,1000000626,20260213,12,20260213,N,8095.32,54,N,T001,HB01,N,"","","","","",OLD6946,01,01,01,"","",IND,N,REL1,TOL1,9999999999,vendor@test.com,N,0001,20260213,A,20260213,120000,N,N,HASH123
100,1000000627,1328,00006947,20260213,DATA_GEN,"","",001,300000,A001,01,NEFT,N,"",0001,ACC6947,CLERK,Auto Generated,PLAN,01,1000000627,1000000627,20260213,12,20260213,N,1362.80,78,N,T001,HB01,N,"","","","","",OLD6947,01,01,01,"","",IND,N,REL1,TOL1,9999999999,vendor@test.com,N,0001,20260213,A,20260213,120000,N,N,HASH123
100,1000000630,5457,00006948,20260213,DATA_GEN,"","",001,300000,A001,01,NEFT,N,"",0001,ACC6948,CLERK,Auto Generated,PLAN,01,1000000630,1000000630,20260213,12,20260213,N,5107.92,71,N,T001,HB01,N,"","","","","",OLD6948,01,01,01,"","",IND,N,REL1,TOL1,9999999999,vendor@test.com,N,0001,20260213,A,20260213,120000,N,N,HASH123
100,1000000631,4853,00006949,20260213,DATA_GEN,"","",001,300000,A001,01,NEFT,N,"",0001,ACC6949,CLERK,Auto Generated,PLAN,01,1000000631,1000000631,20260213,12,20260213,N,3775.28,18,N,T001,HB01,N,"","","","","",OLD6949,01,01,01,"","",IND,N,REL1,TOL1,9999999999,vendor@test.com,N,0001,20260213,A,20260213,120000,N,N,HASH123
100,1000000633,9267,00006950,20260213,DATA_GEN,"","",001,300000,A001,01,NEFT,N,"",0001,ACC6950,CLERK,Auto Generated,PLAN,01,1000000633,1000000633,20260213,12,20260213,N,1340.63,98,N,T001,HB01,N,"","","","","",OLD6950,01,01,01,"","",IND,N,REL1,TOL1,9999999999,vendor@test.com,N,0001,20260213,A,20260213,120000,N,N,HASH123
100,1000000633,9735,00006951,20260213,DATA_GEN,"","",001,300000,A001,01,NEFT,N,"",0001,ACC6951,CLERK,Auto Generated,PLAN,01,1000000633,1000000633,20260213,12,20260213,N,2616.00,85,N,T001,HB01,N,"","","","","",OLD6951,01,01,01,"","",IND,N,REL1,TOL1,9999999999,vendor@test.com,N,0001,20260213,A,20260213,120000,N,N,HASH123
100,1000000634,1272,00006952,20260213,DATA_GEN,"","",001,300000,A001,01,NEFT,N,"",0001,ACC6952,CLERK,Auto Generated,PLAN,01,1000000634,1000000634,20260213,12,20260213,N,2524.85,15,N,T001,HB01,N,"","","","","",OLD6952,01,01,01,"","",IND,N,REL1,TOL1,9999999999,vendor@test.com,N,0001,20260213,A,20260213,120000,N,N,HASH123
100,1000000634,9703,00006953,20260213,DATA_GEN,"","",001,300000,A001,01,NEFT,N,"",0001,ACC6953,CLERK,Auto Generated,PLAN,01,1000000634,1000000634,20260213,12,20260213,N,1389.60,4,N,T001,HB01,N,"","","","","",OLD6953,01,01,01,"","",IND,N,REL1,TOL1,9999999999,vendor@test.com,N,0001,20260213,A,20260213,120000,N,N,HASH123
100,1000000635,8959,00006954,20260213,DATA_GEN,"","",001,300000,A001,01,NEFT,N,"",0001,ACC6954,CLERK,Auto Generated,PLAN,01,1000000635,1000000635,20260213,12,20260213,N,6988.44,8,N,T001,HB01,N,"","","","","",OLD6954,01,01,01,"","",IND,N,REL1,TOL1,9999999999,vendor@test.com,N,0001,20260213,A,20260213,120000,N,N,HASH123
100,1000000637,2799,00006955,20260213,DATA_GEN,"","",001,300000,A001,01,NEFT,N,"",0001,ACC6955,CLERK,Auto Generated,PLAN,01,1000000637,1000000637,20260213,12,20260213,N,2499.58,68,N,T001,HB01,N,"","","","","",OLD6955,01,01,01,"","",IND,N,REL1,TOL1,9999999999,vendor@test.com,N,0001,20260213,A,20260213,120000,N,N,HASH123
100,1000000637,3234,00006956,20260213,DATA_GEN,"","",001,300000,A001,01,NEFT,N,"",0001,ACC6956,CLERK,Auto Generated,PLAN,01,1000000637,1000000637,20260213,12,20260213,N,2027.82,57,N,T001,HB01,N,"","","","","",OLD6956,01,01,01,"","",IND,N,REL1,TOL1,9999999999,vendor@test.com,N,0001,20260213,A,20260213,120000,N,N,HASH123
100,1000000638,10319,00006957,20260213,DATA_GEN,"","",001,300000,A001,01,NEFT,N,"",0001,ACC6957,CLERK,Auto Generated,PLAN,01,1000000638,1000000638,20260213,12,20260213,N,9145.93,57,N,T001,HB01,N,"","","","","",OLD6957,01,01,01,"","",IND,N,REL1,TOL1,9999999999,vendor@test.com,N,0001,20260213,A,20260213,120000,N,N,HASH123
100,1000000640,7945,00006958,20260213,DATA_GEN,"","",001,300000,A001,01,NEFT,N,"",0001,ACC6958,CLERK,Auto Generated,PLAN,01,1000000640,1000000640,20260213,12,20260213,N,9710.22,95,N,T001,HB01,N,"","","","","",OLD6958,01,01,01,"","",IND,N,REL1,TOL1,9999999999,vendor@test.com,N,0001,20260213,A,20260213,120000,N,N,HASH123
100,1000000641,4399,00006959,20260213,DATA_GEN,"","",001,300000,A001,01,NEFT,N,"",0001,ACC6959,CLERK,Auto Generated,PLAN,01,1000000641,1000000641,20260213,12,20260213,N,7424.16,56,N,T001,HB01,N,"","","","","",OLD6959,01,01,01,"","",IND,N,REL1,TOL1,9999999999,vendor@test.com,N,0001,20260213,A,20260213,120000,N,N,HASH123
100,1000000643,2445,00006960,20260213,DATA_GEN,"","",001,300000,A001,01,NEFT,N,"",0001,ACC6960,CLERK,Auto Generated,PLAN,01,1000000643,1000000643,20260213,12,20260213,N,99.20,68,N,T001,HB01,N,"","","","","",OLD6960,01,01,01,"","",IND,N,REL1,TOL1,9999999999,vendor@test.com,N,0001,20260213,A,20260213,120000,N,N,HASH123
100,1000000643,6753,00006961,20260213,DATA_GEN,"","",001,300000,A001,01,NEFT,N,"",0001,ACC6961,CLERK,Auto Generated,PLAN,01,1000000643,1000000643,20260213,12,20260213,N,5790.78,93,N,T001,HB01,N,"","","","","",OLD6961,01,01,01,"","",IND,N,REL1,TOL1,9999999999,vendor@test.com,N,0001,20260213,A,20260213,120000,N,N,HASH123
100,1000000643,7167,00006962,20260213,DATA_GEN,"","",001,300000,A001,01,NEFT,N,"",0001,ACC6962,CLERK,Auto Generated,PLAN,01,1000000643,1000000643,20260213,12,20260213,N,3468.93,99,N,T001,HB01,N,"","","","","",OLD6962,01,01,01,"","",IND,N,REL1,TOL1,9999999999,vendor@test.com,N,0001,20260213,A,20260213,120000,N,N,HASH123
100,1000000644,2001,00006963,20260213,DATA_GEN,"","",001,300000,A001,01,NEFT,N,"",0001,ACC6963,CLERK,Auto Generated,PLAN,01,1000000644,1000000644,20260213,12,20260213,N,9404.38,65,N,T001,HB01,N,"","","","","",OLD6963,01,01,01,"","",IND,N,REL1,TOL1,9999999999,vendor@test.com,N,0001,20260213,A,20260213,120000,N,N,HASH123
100,1000000644,2301,00006964,20260213,DATA_GEN,"","",001,300000,A001,01,NEFT,N,"",0001,ACC6964,CLERK,Auto Generated,PLAN,01,1000000644,1000000644,20260213,12,20260213,N,8795.60,10,N,T001,HB01,N,"","","","","",OLD6964,01,01,01,"","",IND,N,REL1,TOL1,9999999999,vendor@test.com,N,0001,20260213,A,20260213,120000,N,N,HASH123
100,1000000644,4927,00006965,20260213,DATA_GEN,"","",001,300000,A001,01,NEFT,N,"",0001,ACC6965,CLERK,Auto Generated,PLAN,01,1000000644,1000000644,20260213,12,20260213,N,7892.93,84,N,T001,HB01,N,"","","","","",OLD6965,01,01,01,"","",IND,N,REL1,TOL1,9999999999,vendor@test.com,N,0001,20260213,A,20260213,120000,N,N,HASH123
100,1000000644,10392,00006966,20260213,DATA_GEN,"","",001,300000,A001,01,NEFT,N,"",0001,ACC6966,CLERK,Auto Generated,PLAN,01,1000000644,1000000644,20260213,12,20260213,N,774.75,83,N,T001,HB01,N,"","","","","",OLD6966,01,01,01,"","",IND,N,REL1,TOL1,9999999999,vendor@test.com,N,0001,20260213,A,20260213,120000,N,N,HASH123
100,1000000646,1066,00006967,20260213,DATA_GEN,"","",001,300000,A001,01,NEFT,N,"",0001,ACC6967,CLERK,Auto Generated,PLAN,01,1000000646,1000000646,20260213,12,20260213,N,9007.24,12,N,T001,HB01,N,"","","","","",OLD6967,01,01,01,"","",IND,N,REL1,TOL1,9999999999,vendor@test.com,N,0001,20260213,A,20260213,120000,N,N,HASH123
100,1000000646,3884,00006968,20260213,DATA_GEN,"","",001,300000,A001,01,NEFT,N,"",0001,ACC6968,CLERK,Auto Generated,PLAN,01,1000000646,1000000646,20260213,12,20260213,N,4954.25,28,N,T001,HB01,N,"","","","","",OLD6968,01,01,01,"","",IND,N,REL1,TOL1,9999999999,vendor@test.com,N,0001,20260213,A,20260213,120000,N,N,HASH123
100,1000000646,6566,00006969,20260213,DATA_GEN,"","",001,300000,A001,01,NEFT,N,"",0001,ACC6969,CLERK,Auto Generated,PLAN,01,1000000646,1000000646,20260213,12,20260213,N,3225.50,7,N,T001,HB01,N,"","","","","",OLD6969,01,01,01,"","",IND,N,REL1,TOL1,9999999999,vendor@test.com,N,0001,20260213,A,20260213,120000,N,N,HASH123
100,1000000646,8770,00006970,20260213,DATA_GEN,"","",001,300000,A001,01,NEFT,N,"",0001,ACC6970,CLERK,Auto Generated,PLAN,01,1000000646,1000000646,20260213,12,20260213,N,7627.84,22,N,T001,HB01,N,"","","","","",OLD6970,01,01,01,"","",IND,N,REL1,TOL1,9999999999,vendor@test.com,N,0001,20260213,A,20260213,120000,N,N,HASH123
100,1000000647,4334,00006971,20260213,DATA_GEN,"","",001,300000,A001,01,NEFT,N,"",0001,ACC6971,CLERK,Auto Generated,PLAN,01,1000000647,1000000647,20260213,12,20260213,N,4068.15,29,N,T001,HB01,N,"","","","","",OLD6971,01,01,01,"","",IND,N,REL1,TOL1,9999999999,vendor@test.com,N,0001,20260213,A,20260213,120000,N,N,HASH123
100,1000000647,8877,00006972,20260213,DATA_GEN,"","",001,300000,A001,01,NEFT,N,"",0001,ACC6972,CLERK,Auto Generated,PLAN,01,1000000647,1000000647,20260213,12,20260213,N,4968.49,59,N,T001,HB01,N,"","","","","",OLD6972,01,01,01,"","",IND,N,REL1,TOL1,9999999999,vendor@test.com,N,0001,20260213,A,20260213,120000,N,N,HASH123
100,1000000648,1196,00006973,20260213,DATA_GEN,"","",001,300000,A001,01,NEFT,N,"",0001,ACC6973,CLERK,Auto Generated,PLAN,01,1000000648,1000000648,20260213,12,20260213,N,6025.69,34,N,T001,HB01,N,"","","","","",OLD6973,01,01,01,"","",IND,N,REL1,TOL1,9999999999,vendor@test.com,N,0001,20260213,A,20260213,120000,N,N,HASH123
100,1000000648,10801,00006974,20260213,DATA_GEN,"","",001,300000,A001,01,NEFT,N,"",0001,ACC6974,CLERK,Auto Generated,PLAN,01,1000000648,1000000648,20260213,12,20260213,N,7871.53,31,N,T001,HB01,N,"","","","","",OLD6974,01,01,01,"","",IND,N,REL1,TOL1,9999999999,vendor@test.com,N,0001,20260213,A,20260213,120000,N,N,HASH123
100,1000000649,2469,00006975,20260213,DATA_GEN,"","",001,300000,A001,01,NEFT,N,"",0001,ACC6975,CLERK,Auto Generated,PLAN,01,1000000649,1000000649,20260213,12,20260213,N,9550.62,95,N,T001,HB01,N,"","","","","",OLD6975,01,01,01,"","",IND,N,REL1,TOL1,9999999999,vendor@test.com,N,0001,20260213,A,20260213,120000,N,N,HASH123
100,1000000653,5503,00006976,20260213,DATA_GEN,"","",001,300000,A001,01,NEFT,N,"",0001,ACC6976,CLERK,Auto Generated,PLAN,01,1000000653,1000000653,20260213,12,20260213,N,3830.82,46,N,T001,HB01,N,"","","","","",OLD6976,01,01,01,"","",IND,N,REL1,TOL1,9999999999,vendor@test.com,N,0001,20260213,A,20260213,120000,N,N,HASH123
100,1000000653,10692,00006977,20260213,DATA_GEN,"","",001,300000,A001,01,NEFT,N,"",0001,ACC6977,CLERK,Auto Generated,PLAN,01,1000000653,1000000653,20260213,12,20260213,N,3161.40,81,N,T001,HB01,N,"","","","","",OLD6977,01,01,01,"","",IND,N,REL1,TOL1,9999999999,vendor@test.com,N,0001,20260213,A,20260213,120000,N,N,HASH123
100,1000000654,10038,00006978,20260213,DATA_GEN,"","",001,300000,A001,01,NEFT,N,"",0001,ACC6978,CLERK,Auto Generated,PLAN,01,1000000654,1000000654,20260213,12,20260213,N,1469.23,31,N,T001,HB01,N,"","","","","",OLD6978,01,01,01,"","",IND,N,REL1,TOL1,9999999999,vendor@test.com,N,0001,20260213,A,20260213,120000,N,N,HASH123
100,1000000656,10564,00006979,20260213,DATA_GEN,"","",001,300000,A001,01,NEFT,N,"",0001,ACC6979,CLERK,Auto Generated,PLAN,01,1000000656,1000000656,20260213,12,20260213,N,5983.65,46,N,T001,HB01,N,"","","","","",OLD6979,01,01,01,"","",IND,N,REL1,TOL1,9999999999,vendor@test.com,N,0001,20260213,A,20260213,120000,N,N,HASH123
100,1000000657,3499,00006980,20260213,DATA_GEN,"","",001,300000,A001,01,NEFT,N,"",0001,ACC6980,CLERK,Auto Generated,PLAN,01,1000000657,1000000657,20260213,12,20260213,N,6155.06,42,N,T001,HB01,N,"","","","","",OLD6980,01,01,01,"","",IND,N,REL1,TOL1,9999999999,vendor@test.com,N,0001,20260213,A,20260213,120000,N,N,HASH123
100,1000000663,1873,00006981,20260213,DATA_GEN,"","",001,300000,A001,01,NEFT,N,"",0001,ACC6981,CLERK,Auto Generated,PLAN,01,1000000663,1000000663,20260213,12,20260213,N,1209.66,97,N,T001,HB01,N,"","","","","",OLD6981,01,01,01,"","",IND,N,REL1,TOL1,9999999999,vendor@test.com,N,0001,20260213,A,20260213,120000,N,N,HASH123
100,1000000663,3119,00006982,20260213,DATA_GEN,"","",001,300000,A001,01,NEFT,N,"",0001,ACC6982,CLERK,Auto Generated,PLAN,01,1000000663,1000000663,20260213,12,20260213,N,3653.67,84,N,T001,HB01,N,"","","","","",OLD6982,01,01,01,"","",IND,N,REL1,TOL1,9999999999,vendor@test.com,N,0001,20260213,A,20260213,120000,N,N,HASH123
100,1000000663,6751,00006983,20260213,DATA_GEN,"","",001,300000,A001,01,NEFT,N,"",0001,ACC6983,CLERK,Auto Generated,PLAN,01,1000000663,1000000663,20260213,12,20260213,N,2944.64,90,N,T001,HB01,N,"","","","","",OLD6983,01,01,01,"","",IND,N,REL1,TOL1,9999999999,vendor@test.com,N,0001,20260213,A,20260213,120000,N,N,HASH123
100,1000000663,7643,00006984,20260213,DATA_GEN,"","",001,300000,A001,01,NEFT,N,"",0001,ACC6984,CLERK,Auto Generated,PLAN,01,1000000663,1000000663,20260213,12,20260213,N,8485.09,62,N,T001,HB01,N,"","","","","",OLD6984,01,01,01,"","",IND,N,REL1,TOL1,9999999999,vendor@test.com,N,0001,20260213,A,20260213,120000,N,N,HASH123
100,1000000664,2629,00006985,20260213,DATA_GEN,"","",001,300000,A001,01,NEFT,N,"",0001,ACC6985,CLERK,Auto Generated,PLAN,01,1000000664,1000000664,20260213,12,20260213,N,1501.64,18,N,T001,HB01,N,"","","","","",OLD6985,01,01,01,"","",IND,N,REL1,TOL1,9999999999,vendor@test.com,N,0001,20260213,A,20260213,120000,N,N,HASH123
100,1000000665,9266,00006986,20260213,DATA_GEN,"","",001,300000,A001,01,NEFT,N,"",0001,ACC6986,CLERK,Auto Generated,PLAN,01,1000000665,1000000665,20260213,12,20260213,N,7014.56,99,N,T001,HB01,N,"","","","","",OLD6986,01,01,01,"","",IND,N,REL1,TOL1,9999999999,vendor@test.com,N,0001,20260213,A,20260213,120000,N,N,HASH123
100,1000000666,4764,00006987,20260213,DATA_GEN,"","",001,300000,A001,01,NEFT,N,"",0001,ACC6987,CLERK,Auto Generated,PLAN,01,1000000666,1000000666,20260213,12,20260213,N,3980.54,96,N,T001,HB01,N,"","","","","",OLD6987,01,01,01,"","",IND,N,REL1,TOL1,9999999999,vendor@test.com,N,0001,20260213,A,20260213,120000,N,N,HASH123
