ABUEB,ACTIVITY_PROFIL,AGREL,BLIND,BOIND,BOLRE,BOPNR,BSTAE,EIKTO,EKGRP,EKORG,ERDAT,ERNAM,EXPVZ,INCO1,INCO2,KALSK,KZABS,KZAUT,KZRET,LEBRE,LFABC,LFRHY,LIBES,LIFNR,LIPRE,LISER,LOEVM,MANDT,MEGRU,MEPRF,MINBW,MRPPP,NRGEW,OIA_SPLTIV,OIHANTYP,OIHVGROUP,OIMATCYC,PAPRF,PLIFZ,PRFRE,RDPRF,SKRIT,SPERM,STAGING_TIME,TELF1,TRANSPORT_CHAIN,UMSAE,VENDOR_RMA_REQ,VENSL,VERKF,VSBED,WAERS,WEBRE,XERSR,XERSY,XNBWY,ZOLLA,ZTERM
REL1,ACT1,X,X,"",X,B001,6017,8293893855,802,9D18,20250904,vmiller,2,CIF,Jonesborough,01,"","",X,"",B,927,X,1000007283,02,X,"",100,GRP1,1,6035.65,555,"",X,01,GR01,7,P001,6,X,R001,A,"",2,279.406.2377x034,TRCHN001,X,X,2.0,Matthew Greene,01,USD,"",X,"",X,805073,0002
REL1,ACT1,X,"","",X,B001,9496,7140052592,510,HIF5,20251201,jodi23,1,FOB,Seanbury,02,"","",X,X,A,162,X,1000007294,01,"","",100,GRP1,1,9820.34,601,"",X,01,GR01,7,P001,25,X,R001,A,"",3,(651)788-8038x53681,TRCHN001,"","",3.0,Jeffrey Cox,01,INR,"",X,"","",936102,0002
REL1,ACT1,"",X,"",X,B001,5067,8385681613,537,FO22,20250303,gscott,1,CIF,Port Heather,01,"",X,X,X,A,994,"",1000007298,02,X,X,100,GRP1,2,8483.17,136,X,X,01,GR01,8,P001,21,X,R001,B,X,5,001-601-429-2342x46263,TRCHN001,"",X,1.7,Benjamin Smith,01,INR,X,"","",X,843121,0003
REL1,ACT1,X,X,X,X,B001,6082,6431799165,208,14LY,20251028,reginaldfreeman,1,EXW,East Michellefort,01,"",X,X,X,B,502,X,1000007332,01,X,X,100,GRP1,1,6328.86,913,X,X,01,GR01,7,P001,13,"",R001,B,X,6,461-876-9610x7531,TRCHN001,X,X,3.6,David Jones,01,EUR,X,"","",X,552455,0002
REL1,ACT1,"",X,"",X,B001,9710,1404919487,792,3M23,20241201,karen48,2,EXW,Patrickberg,02,X,"","","",B,415,"",1000007401,02,X,"",100,GRP1,2,3344.48,262,"",X,01,GR01,9,P001,1,"",R001,B,X,10,001-614-394-4229x047,TRCHN001,X,X,1.4,Kenneth Humphrey,01,INR,"","",X,"",748301,0001
REL1,ACT1,"",X,X,X,B001,1143,9082759501,871,FS6H,20250219,andreacaldwell,1,EXW,South Williamport,02,"","","",X,C,856,"",1000007639,02,"","",100,GRP1,2,281.87,462,"",X,01,GR01,7,P001,6,X,R001,B,X,7,(364)287-2497x7169,TRCHN001,"",X,4.6,Jodi Stewart,01,INR,X,X,"",X,586048,0001
REL1,ACT1,X,X,X,X,B001,4893,8285147898,620,QHEQ,20240630,josephcabrera,2,FOB,Lake Cheryl,01,X,"",X,"",C,259,X,1000007680,01,"","",100,GRP1,1,112.24,935,X,"",01,GR01,4,P001,17,X,R001,B,X,4,001-913-654-5591,TRCHN001,X,"",4.4,Sally Salazar,01,USD,X,X,X,"",553246,0003
REL1,ACT1,X,"","",X,B001,5414,2288144034,652,5IPB,20240505,curtiskatherine,2,EXW,New Brianshire,02,"","","","",A,775,"",1000007918,02,X,X,100,GRP1,1,9986.1,943,X,X,01,GR01,3,P001,1,X,R001,A,X,8,+1-958-686-2919x67445,TRCHN001,"",X,3.5,Sheri Jones,01,EUR,"",X,"",X,750601,0001
REL1,ACT1,X,"",X,X,B001,9290,1741741792,249,8L8D,20250219,kball,2,FOB,Maldonadoborough,01,"","",X,"",C,282,"",1000008426,02,"",X,100,GRP1,2,8207.93,260,X,"",01,GR01,2,P001,24,X,R001,B,"",3,001-893-894-9242,TRCHN001,"",X,1.3,Zachary Ortega,01,EUR,X,"","",X,461881,0002
REL1,ACT1,X,"",X,"",B001,7085,5138861359,428,3VKO,20241107,bhill,1,EXW,Cookfurt,02,X,"",X,X,B,227,"",1000008715,01,"",X,100,GRP1,2,9371.44,851,"","",01,GR01,3,P001,19,X,R001,A,"",1,(397)933-5562x7739,TRCHN001,"",X,2.5,Stephen Hicks,01,USD,X,X,X,"",514137,0002
REL1,ACT1,"","","","",B001,5365,3968171616,821,O55I,20240703,drakematthew,1,FOB,Joannachester,02,"",X,"",X,C,752,"",1000008998,01,X,X,100,GRP1,1,5654.37,611,X,X,01,GR01,4,P001,21,"",R001,A,X,8,(237)717-4884,TRCHN001,X,"",1.3,Bailey Taylor,01,EUR,X,X,"",X,145098,0002
REL1,ACT1,X,"",X,"",B001,6969,3067058489,305,UTFE,20240722,kmitchell,1,FOB,West Bruce,02,X,X,X,"",C,664,"",1000009082,01,"","",100,GRP1,2,5686.45,585,X,X,01,GR01,8,P001,3,"",R001,A,X,3,793-375-3298x2655,TRCHN001,"","",4.2,William Williams,01,EUR,"","",X,"",474438,0001
REL1,ACT1,"",X,X,X,B001,4767,1476480191,713,R1AR,20250523,lmoore,2,EXW,Port Christine,02,"","",X,X,A,753,X,1000009151,01,X,X,100,GRP1,2,6898.53,779,"",X,01,GR01,1,P001,3,X,R001,A,X,2,813-520-2679x797,TRCHN001,"",X,1.9,Seth Rowe,01,EUR,X,X,X,X,572704,0001
REL1,ACT1,X,"","",X,B001,6601,3935666892,310,FHZL,20250610,pschwartz,2,FOB,West Michael,01,"","",X,"",A,856,X,1000009391,02,"","",100,GRP1,2,5873.51,239,X,X,01,GR01,5,P001,16,"",R001,A,X,9,909.928.1489x47577,TRCHN001,"",X,2.7,Christian Reynolds,01,USD,"","","",X,900941,0003
REL1,ACT1,X,"",X,"",B001,2485,6338411131,156,ZWKX,20250118,hallthomas,2,CIF,Taylormouth,01,"",X,X,"",C,119,"",1000009411,02,"",X,100,GRP1,1,9175.24,132,"",X,01,GR01,2,P001,18,X,R001,A,X,5,868-631-2648,TRCHN001,"","",3.3,Vanessa Moore,01,EUR,X,"","",X,654475,0001
REL1,ACT1,X,X,X,"",B001,2037,4992267576,408,GTDT,20251216,james57,2,FOB,Lindaview,01,"",X,X,"",B,460,X,1000009415,02,X,X,100,GRP1,1,1675.97,459,X,"",01,GR01,6,P001,21,X,R001,B,X,10,7105731883,TRCHN001,"","",3.5,Jeremy Murillo,01,INR,X,"","",X,741288,0001
REL1,ACT1,X,"",X,"",B001,6518,5815523965,778,83QU,20240822,longeduardo,2,EXW,West Kenneth,02,"",X,X,"",C,464,"",1000009603,02,"","",100,GRP1,1,875.65,813,X,X,01,GR01,4,P001,4,"",R001,A,X,6,3424190832,TRCHN001,"",X,2.0,Anthony Taylor,01,USD,X,"",X,"",401434,0001
REL1,ACT1,X,"","","",B001,4395,6654868032,616,287S,20250110,amber00,1,CIF,Cobbborough,02,"","","","",B,302,"",1000009616,02,X,X,100,GRP1,2,1319.23,896,"",X,01,GR01,9,P001,21,"",R001,A,X,6,(218)227-2386,TRCHN001,"","",4.6,Kimberly Benitez,01,EUR,"","",X,"",333156,0001
REL1,ACT1,X,X,"","",B001,7814,8022159516,393,52PD,20241105,vincentcoleman,2,EXW,Robinsontown,01,"",X,X,"",A,767,"",1000009734,02,"",X,100,GRP1,2,3888.79,455,"","",01,GR01,3,P001,29,X,R001,A,"",5,001-478-647-7015,TRCHN001,X,X,3.4,Laurie Watson,01,EUR,X,"",X,"",832562,0001
REL1,ACT1,"","","","",B001,3875,7338686207,892,4GEL,20240624,jjohnson,2,CIF,Jasonfurt,02,"",X,"","",A,986,X,1000006690,02,X,X,100,GRP1,2,7706.27,586,"",X,01,GR01,3,P001,6,"",R001,B,"",1,+1-203-546-7764,TRCHN001,X,"",3.4,Candace Bell,01,EUR,"","","",X,448409,0001
REL1,ACT1,"",X,"",X,B001,1680,5294218531,764,AKFD,20240317,silvatara,1,CIF,Perkinsport,02,"",X,"",X,B,812,"",1000006885,02,X,X,100,GRP1,1,6272.51,502,"","",01,GR01,9,P001,25,X,R001,A,"",9,(772)538-4919x540,TRCHN001,"",X,2.2,Patricia Atkins,01,EUR,"",X,X,X,124987,0001
REL1,ACT1,X,"",X,"",B001,7846,3600706233,505,PS0R,20250116,james84,2,CIF,Thompsonfurt,02,X,"",X,X,C,360,"",1000007423,02,X,X,100,GRP1,2,7737.53,416,"",X,01,GR01,9,P001,27,X,R001,A,X,7,678-686-2382,TRCHN001,X,X,2.7,Rebecca Sanchez,01,INR,"","","","",389874,0003
REL1,ACT1,X,X,"",X,B001,2592,9823773075,114,TT96,20250210,robertskatherine,2,CIF,Dianaborough,01,X,"","","",C,323,X,1000007542,02,X,"",100,GRP1,2,8110.07,648,"",X,01,GR01,7,P001,5,X,R001,B,"",10,(699)509-4302x42537,TRCHN001,"","",4.3,Matthew Fitzgerald,01,EUR,X,"",X,X,389218,0001
REL1,ACT1,X,"","","",B001,1657,9885719084,459,C11E,20240720,qvasquez,1,FOB,Justinburgh,02,"",X,"",X,A,800,X,1000007636,02,X,"",100,GRP1,2,7568.47,599,"","",01,GR01,7,P001,19,X,R001,B,"",4,(373)269-8170,TRCHN001,X,"",1.2,Tricia Griffith,01,EUR,"",X,X,"",534062,0001
REL1,ACT1,"","",X,X,B001,2652,4297935712,299,C1M3,20240901,loridiaz,2,EXW,North Ashley,01,X,X,"",X,B,190,"",1000007836,02,"","",100,GRP1,1,3866.16,120,"","",01,GR01,8,P001,11,X,R001,B,"",7,(886)556-8765x9956,TRCHN001,X,X,4.0,Anthony Reeves,01,USD,X,X,"","",497624,0003
REL1,ACT1,X,"","",X,B001,6525,5730953242,755,ALBN,20251023,francesrodriguez,2,CIF,Amandafurt,02,X,"","","",C,548,X,1000007864,01,X,"",100,GRP1,1,591.93,831,"","",01,GR01,8,P001,5,X,R001,B,"",9,(491)388-7864,TRCHN001,X,X,2.2,Ryan Wright,01,EUR,"",X,"","",417394,0002
REL1,ACT1,X,"","","",B001,7466,5147358393,454,XOX3,20250530,dennisfrederick,2,EXW,Gregoryfurt,02,"",X,"","",A,594,X,1000008104,01,"",X,100,GRP1,2,887.17,402,X,X,01,GR01,1,P001,18,"",R001,A,X,5,+1-650-249-0984x68863,TRCHN001,"","",1.6,Angela Russell,01,INR,"",X,"",X,601239,0002
REL1,ACT1,"",X,"","",B001,7624,7877669501,457,IPXE,20251231,jerrywarner,1,CIF,Michaelmouth,01,X,X,"","",C,238,"",1000008107,02,X,X,100,GRP1,1,8432.59,258,"","",01,GR01,6,P001,27,"",R001,A,"",10,001-387-352-7339,TRCHN001,X,"",1.2,Molly Cox,01,INR,X,"",X,X,296855,0003
REL1,ACT1,X,"",X,"",B001,3272,4117254732,334,ER8Z,20240809,handerson,2,EXW,Popeside,01,"","","","",B,768,X,1000008164,02,"",X,100,GRP1,2,7569.8,570,X,X,01,GR01,3,P001,19,X,R001,A,X,9,(433)287-5538x186,TRCHN001,X,"",1.3,Patricia Hurley,01,INR,X,"","",X,513284,0002
REL1,ACT1,X,"",X,X,B001,9000,2561515456,309,0NT9,20250717,calebmontoya,2,CIF,South Kenneth,02,X,X,"",X,B,121,X,1000008306,02,"",X,100,GRP1,1,3121.44,180,X,X,01,GR01,8,P001,10,X,R001,A,"",1,001-426-216-2942x80164,TRCHN001,"",X,4.7,Candice Johnson,01,USD,"",X,"","",115542,0002
REL1,ACT1,X,"","",X,B001,3243,4806020021,200,0GUB,20240516,kimberlyhubbard,1,EXW,Richardside,02,"",X,X,X,C,181,"",1000008388,02,"",X,100,GRP1,1,5497.74,193,"","",01,GR01,3,P001,24,X,R001,B,"",4,001-404-538-4106x188,TRCHN001,"",X,4.0,Jason Becker,01,EUR,X,"","","",367084,0003
REL1,ACT1,"","","",X,B001,2683,2510459935,283,MA10,20260124,browningmichael,2,EXW,West Julieside,02,X,"","",X,C,377,X,1000008412,01,X,X,100,GRP1,2,6247.63,736,"",X,01,GR01,7,P001,28,X,R001,A,X,4,(419)907-1785,TRCHN001,"","",2.6,John Ortiz,01,EUR,X,X,X,X,820207,0001
REL1,ACT1,X,"","","",B001,8710,4956699788,918,UNVS,20250227,gthomas,1,CIF,Scottbury,01,"","",X,X,B,887,X,1000008441,02,X,X,100,GRP1,1,5339.89,684,"",X,01,GR01,7,P001,7,"",R001,B,X,7,973.841.5567,TRCHN001,X,X,2.8,Leslie Moore,01,EUR,X,X,"","",112351,0001
REL1,ACT1,X,X,"",X,B001,1786,1250457538,180,OUHY,20251121,adrianthomas,1,FOB,New Noah,01,"","","",X,A,831,"",1000008732,01,X,X,100,GRP1,1,801.04,504,X,X,01,GR01,4,P001,29,X,R001,B,"",6,522.537.9092,TRCHN001,X,X,4.8,Matthew Baxter,01,EUR,"",X,X,"",340993,0003
REL1,ACT1,X,"",X,"",B001,8924,3353610752,459,8ND7,20250717,pclay,2,FOB,Williamsside,02,X,X,"","",B,428,"",1000009623,02,X,"",100,GRP1,1,7463.24,654,X,"",01,GR01,2,P001,4,"",R001,A,"",5,001-266-327-3967x11510,TRCHN001,"",X,4.9,Annette Kennedy,01,INR,X,"","","",521774,0001
REL1,ACT1,X,"",X,X,B001,7560,5896013563,293,2QSZ,20250904,kimberly23,1,FOB,New Clinton,01,X,"","",X,A,652,X,1000009833,02,"",X,100,GRP1,1,6356.78,915,X,"",01,GR01,2,P001,29,X,R001,B,X,6,492.295.2522x67107,TRCHN001,"","",2.6,Patricia Dickson,01,INR,X,X,X,X,104549,0002
REL1,ACT1,"",X,"","",B001,6365,7128817015,983,5L6B,20250608,vickie92,2,CIF,New Cody,02,"",X,X,"",C,525,"",1000009924,01,X,X,100,GRP1,1,8578.92,317,X,X,01,GR01,8,P001,27,"",R001,A,"",8,(428)829-9154,TRCHN001,X,"",1.8,Justin Horton,01,EUR,"","",X,X,775075,0003
REL1,ACT1,X,"",X,X,B001,7183,3028944635,971,X6EB,20251209,hurstamy,2,FOB,West Micheal,01,X,X,X,"",C,488,"",1000009951,02,X,"",100,GRP1,2,1603.88,556,"",X,01,GR01,8,P001,12,"",R001,B,"",9,(709)821-6185x8742,TRCHN001,X,"",2.7,Jessica Miller,01,EUR,X,"","",X,199802,0003
REL1,ACT1,X,X,"",X,B001,3287,8077355592,798,NF27,20240913,maureen26,2,CIF,Jenkinsfort,02,X,X,X,X,C,167,"",1000009966,02,"",X,100,GRP1,2,1067.27,265,X,"",01,GR01,1,P001,29,"",R001,A,"",8,(740)819-7116,TRCHN001,"","",1.8,Amy Williams,01,EUR,X,X,X,"",636683,0001
REL1,ACT1,X,X,X,"",B001,6843,6250930945,607,Z6V7,20250821,anne34,1,CIF,Jenniferstad,02,X,X,"","",B,324,X,1000006417,02,X,"",100,GRP1,1,1735.51,581,X,"",01,GR01,4,P001,18,"",R001,A,X,5,690.497.5411x94492,TRCHN001,"","",1.3,Alexander Young,01,USD,"","","","",728175,0003
REL1,ACT1,X,"","",X,B001,4322,6007945531,453,Q01Y,20250727,christopher92,1,FOB,Zacharyland,02,X,X,X,"",B,877,X,1000006588,01,"","",100,GRP1,1,3960.58,210,"","",01,GR01,3,P001,13,X,R001,A,"",7,(388)923-1758,TRCHN001,"","",3.4,Kevin Barnes,01,USD,X,"","",X,875430,0003
REL1,ACT1,"","",X,"",B001,2234,5489900817,176,LNDC,20241012,jsmith,2,EXW,Mcdanielchester,02,"","","","",B,771,"",1000007397,02,"","",100,GRP1,1,6905.76,877,"","",01,GR01,9,P001,9,"",R001,A,X,4,430.366.6880,TRCHN001,"",X,3.8,Morgan Johnson MD,01,USD,"","","",X,875813,0001
REL1,ACT1,X,X,"",X,B001,1936,7293507132,969,QQNV,20251223,zachary95,2,EXW,Hallport,02,X,X,X,"",B,234,"",1000007689,01,X,X,100,GRP1,2,176.12,662,"",X,01,GR01,4,P001,7,X,R001,A,X,4,001-367-733-7924x755,TRCHN001,"",X,2.5,Jonathan Anderson,01,INR,"",X,"",X,681738,0002
REL1,ACT1,"",X,"","",B001,5908,6768396562,356,NP84,20240511,kirk89,1,CIF,West Taylor,02,X,"","",X,B,779,"",1000007754,01,"",X,100,GRP1,2,8513.6,894,X,X,01,GR01,4,P001,30,X,R001,A,X,1,(806)763-0709x5939,TRCHN001,X,X,3.8,Michelle Mejia,01,INR,"",X,"","",621509,0003
REL1,ACT1,"",X,"","",B001,8076,7316378511,340,QF4T,20250203,cynthia75,1,CIF,Jeffreytown,01,"","",X,X,A,373,X,1000007772,01,X,X,100,GRP1,2,5327.39,831,"",X,01,GR01,2,P001,1,X,R001,B,X,8,416.230.4327x89321,TRCHN001,"","",3.4,Melvin Stanley,01,EUR,"",X,"","",830134,0001
REL1,ACT1,"",X,"","",B001,2094,2493589331,977,93P4,20260115,katelynwallace,2,EXW,Maddoxstad,01,X,"","",X,A,567,"",1000007832,02,X,"",100,GRP1,1,2447.46,375,"","",01,GR01,7,P001,3,X,R001,B,"",10,299.700.8371x887,TRCHN001,"",X,2.9,Francisco Nunez,01,INR,"","","","",551481,0002
REL1,ACT1,X,"",X,X,B001,5580,5594788128,662,0TJ5,20250221,perezamber,2,CIF,East Danielmouth,01,X,"","",X,C,190,"",1000007870,01,X,X,100,GRP1,1,1368.6,261,X,X,01,GR01,8,P001,3,"",R001,B,X,4,3683058848,TRCHN001,X,"",3.2,Hannah Chandler,01,USD,X,X,X,"",107126,0001
REL1,ACT1,"","",X,"",B001,6279,2089526479,433,O7AM,20251001,jenniferrodriguez,2,EXW,Karenborough,01,X,X,X,X,B,482,X,1000007978,02,"","",100,GRP1,1,6811.48,213,X,X,01,GR01,6,P001,8,"",R001,B,"",4,001-356-733-6676x419,TRCHN001,"",X,1.7,Michael Avila,01,INR,X,X,"",X,962558,0001
REL1,ACT1,X,"","","",B001,2306,9730720679,753,9E0O,20240630,howardbarbara,2,CIF,Jonesburgh,02,"","",X,"",A,820,X,1000008201,01,X,"",100,GRP1,2,7249.88,646,X,X,01,GR01,8,P001,11,"",R001,A,"",7,+1-273-566-9676,TRCHN001,"","",4.0,Kelly Hunter,01,EUR,"","",X,"",975685,0003
REL1,ACT1,"",X,X,"",B001,5671,1935076142,837,RUMX,20251029,robin30,2,EXW,Allenmouth,02,X,"",X,"",C,390,"",1000008288,02,X,"",100,GRP1,1,2166.76,380,"","",01,GR01,7,P001,17,X,R001,A,X,8,(757)947-7490,TRCHN001,"",X,2.8,Ashley Williams,01,USD,"","",X,X,250317,0003
REL1,ACT1,"","","",X,B001,1345,8758470183,607,5GZC,20250611,julia12,2,EXW,Williamton,02,X,X,"","",A,125,X,1000008327,01,"","",100,GRP1,2,700.02,412,"","",01,GR01,6,P001,19,"",R001,B,"",6,558-514-6978x4662,TRCHN001,"","",2.0,Paula Rodriguez,01,EUR,X,X,"",X,632543,0003
REL1,ACT1,"","","",X,B001,5607,4859448566,119,UES0,20250620,gracelewis,2,FOB,Lake Louisberg,01,X,"","",X,C,171,"",1000008344,02,"",X,100,GRP1,1,6123.65,768,X,X,01,GR01,8,P001,9,X,R001,B,"",5,+1-413-277-7106x4383,TRCHN001,"",X,2.2,Denise Wood,01,EUR,X,"",X,"",674838,0002
REL1,ACT1,X,X,"",X,B001,4437,9241529418,681,F83G,20251222,nthompson,1,EXW,East Kellyborough,01,"",X,"",X,B,956,"",1000008536,02,"","",100,GRP1,1,9419.58,155,"","",01,GR01,1,P001,20,"",R001,B,X,7,8323684812,TRCHN001,"",X,2.0,Jeremy Terry PhD,01,USD,X,"","",X,726169,0003
REL1,ACT1,"",X,X,"",B001,3585,2125996675,558,RW50,20240331,hcooke,2,EXW,South Scotttown,02,X,"","",X,B,843,X,1000008589,02,X,X,100,GRP1,1,9542.47,633,"","",01,GR01,1,P001,14,X,R001,B,X,7,691-956-0821x09181,TRCHN001,"",X,4.8,Duane Cox,01,EUR,"",X,"","",554726,0003
REL1,ACT1,X,"",X,"",B001,2682,5275897380,364,0DK0,20241021,cassandra48,1,FOB,West Sarah,02,"",X,"","",A,369,X,1000008608,02,X,X,100,GRP1,1,7530.2,728,X,"",01,GR01,1,P001,7,X,R001,B,"",9,5909593228,TRCHN001,"",X,2.2,Christina Conley,01,EUR,X,X,"","",369844,0003
REL1,ACT1,"",X,"",X,B001,9821,7736731255,162,XHMK,20250615,nlewis,2,FOB,New Michele,01,X,"","","",A,835,X,1000008621,02,X,X,100,GRP1,2,2763.49,741,"","",01,GR01,6,P001,28,X,R001,B,X,5,001-815-516-4339x1072,TRCHN001,X,"",2.1,Erin Reed,01,EUR,"",X,"","",272076,0001
REL1,ACT1,"",X,X,"",B001,8627,8253584367,575,3NKB,20241114,colemanerica,1,EXW,West Misty,01,X,"","",X,A,452,X,1000009345,02,"","",100,GRP1,2,6468.25,332,"","",01,GR01,8,P001,2,"",R001,A,"",8,+1-254-939-9714x09228,TRCHN001,X,"",2.3,Brandon Kennedy,01,USD,"",X,"","",153946,0002
REL1,ACT1,"","",X,X,B001,6643,2767822494,311,L706,20251104,brianjohnson,2,EXW,Mariefurt,02,"",X,X,X,C,429,X,1000009506,01,"","",100,GRP1,2,1470.96,183,X,X,01,GR01,6,P001,7,X,R001,B,X,10,+1-588-274-6742x439,TRCHN001,X,"",1.9,Alejandro Anderson,01,USD,X,X,X,X,532290,0002
REL1,ACT1,"","",X,X,B001,1495,6342347161,540,BQGU,20250415,cindysweeney,2,CIF,Mindymouth,01,X,X,"",X,C,525,X,1000009599,01,"",X,100,GRP1,1,8067.32,687,"",X,01,GR01,7,P001,7,"",R001,A,X,1,245.610.7029x22372,TRCHN001,"",X,2.7,Michael Cantrell,01,INR,"",X,"",X,776773,0001
REL1,ACT1,X,X,X,"",B001,2897,3067511416,916,VV6F,20250820,robertpratt,1,FOB,Clarkmouth,02,X,"",X,X,B,967,"",1000009708,02,X,"",100,GRP1,2,7868.47,561,"","",01,GR01,2,P001,16,X,R001,B,X,10,+1-968-909-6304x837,TRCHN001,X,X,4.7,Tracy Hamilton,01,USD,"","","",X,190604,0001
REL1,ACT1,"",X,X,X,B001,6487,4975987660,674,XNQX,20260202,anthonymurphy,1,EXW,Frostside,02,"",X,"","",C,370,"",1000009715,02,X,"",100,GRP1,1,8399.5,297,"",X,01,GR01,4,P001,21,X,R001,B,"",10,+1-707-737-3536x61511,TRCHN001,X,X,2.6,Stephanie Williams,01,INR,"",X,X,"",339323,0003
REL1,ACT1,X,"",X,"",B001,4472,8537512697,440,I72W,20241017,mary85,2,CIF,East Misty,02,"","","",X,B,787,"",1000006492,01,"",X,100,GRP1,2,1411.29,487,"",X,01,GR01,9,P001,1,X,R001,B,X,6,458-953-2076x6872,TRCHN001,"","",2.0,Brenda Keller,01,USD,"",X,X,X,150025,0003
REL1,ACT1,X,"",X,X,B001,1332,2931586487,376,YJ38,20260105,zjohnson,2,CIF,Mendezport,02,X,X,"",X,C,636,X,1000006804,01,X,"",100,GRP1,2,7161.1,461,X,X,01,GR01,6,P001,7,"",R001,B,"",10,(281)719-7813,TRCHN001,X,X,3.8,Christian Huang,01,INR,X,X,X,"",994124,0003
REL1,ACT1,"","",X,X,B001,6084,6424451872,918,KUAQ,20251229,olopez,2,EXW,Elizabethchester,01,"",X,X,"",C,778,"",1000007007,02,"",X,100,GRP1,1,9395.55,473,"",X,01,GR01,1,P001,3,"",R001,B,X,1,851-670-4809x96772,TRCHN001,X,"",1.3,Angela Wilson,01,USD,X,"","","",853790,0003
REL1,ACT1,X,"","","",B001,3150,2833829268,640,N6NB,20250428,waltersdebbie,1,FOB,South Jose,02,"","","","",A,313,"",1000007300,01,"",X,100,GRP1,2,6363.58,145,"",X,01,GR01,5,P001,18,"",R001,B,X,1,+1-954-548-5878,TRCHN001,"","",1.4,Lauren Thompson,01,EUR,X,"",X,X,607954,0001
REL1,ACT1,"",X,X,X,B001,7625,4972302506,167,K9OM,20260211,robertrodgers,2,FOB,Humphreystad,02,"",X,"",X,A,752,"",1000007400,02,"","",100,GRP1,2,2999.65,824,"",X,01,GR01,2,P001,5,"",R001,A,X,9,212-732-5960x9069,TRCHN001,"",X,3.4,Monica Edwards,01,EUR,X,"","",X,507320,0003
REL1,ACT1,X,X,"","",B001,4775,4150005297,871,OEJ8,20251104,fjones,1,FOB,Fletchershire,01,X,X,"","",C,768,X,1000007581,01,"",X,100,GRP1,1,2483.72,992,X,X,01,GR01,7,P001,23,"",R001,A,"",5,216.935.4355x278,TRCHN001,X,"",2.5,Dylan White,01,USD,"","",X,"",860731,0001
REL1,ACT1,"",X,X,"",B001,6459,6607041992,802,ZYV9,20240417,pedro03,2,EXW,Andrewsshire,01,"",X,X,X,B,203,X,1000007645,02,"","",100,GRP1,2,2389.92,546,"",X,01,GR01,1,P001,13,X,R001,B,X,2,525.505.5696,TRCHN001,X,X,1.6,Matthew Gutierrez,01,USD,X,X,"","",722639,0001
REL1,ACT1,X,"","","",B001,6422,7906065486,772,FQLF,20240502,cheryl78,2,FOB,New Phillipshire,02,"",X,"","",A,828,"",1000007751,01,X,"",100,GRP1,1,6605.55,599,X,X,01,GR01,2,P001,30,X,R001,A,"",1,(622)907-0394x33506,TRCHN001,"",X,1.9,Sandra Wilson,01,EUR,X,X,X,X,783713,0003
REL1,ACT1,"","",X,"",B001,6600,7226836548,429,NZ3A,20241202,kingdonald,2,FOB,Katiefurt,01,X,X,X,"",A,611,"",1000008046,02,X,"",100,GRP1,2,6709.83,961,"","",01,GR01,4,P001,7,"",R001,A,"",3,2397963530,TRCHN001,X,X,1.8,Nicole Melendez,01,INR,X,X,X,X,261449,0002
REL1,ACT1,"","","","",B001,1852,1708627634,734,MZNM,20240520,shannonstewart,2,FOB,Barretthaven,02,X,"","","",B,388,X,1000008084,02,"",X,100,GRP1,2,9734.67,334,"",X,01,GR01,7,P001,26,X,R001,A,"",8,001-300-245-8876x93804,TRCHN001,"",X,3.5,Rebecca Swanson,01,EUR,"",X,X,"",374392,0003
REL1,ACT1,"","","","",B001,9456,8635458061,491,9H5C,20240504,daniel33,1,EXW,East Maryhaven,01,X,"",X,X,B,357,X,1000008359,02,"",X,100,GRP1,1,9498.82,379,"","",01,GR01,7,P001,9,"",R001,B,X,2,2845035861,TRCHN001,"",X,1.2,Dustin Pierce,01,INR,"",X,"",X,664153,0002
REL1,ACT1,X,X,X,X,B001,3022,5902407996,403,0IB3,20240629,garyparker,1,EXW,South Dominique,02,X,"","","",A,917,X,1000008452,02,X,X,100,GRP1,1,3285.66,325,X,X,01,GR01,1,P001,5,X,R001,A,"",10,5465722834,TRCHN001,X,"",2.9,Ashley Harding,01,EUR,X,"","","",758193,0003
REL1,ACT1,X,X,"",X,B001,8773,9837172066,722,8NCH,20260124,joseph38,1,EXW,West Dylanview,01,"",X,X,"",B,444,X,1000008502,01,"",X,100,GRP1,2,7403.73,917,"",X,01,GR01,4,P001,27,X,R001,A,"",1,8523575230,TRCHN001,X,X,3.3,Ryan Barnes,01,INR,"",X,X,"",285202,0002
REL1,ACT1,"",X,"","",B001,9972,2516910712,362,TKF6,20241009,amanda93,1,FOB,South Malloryburgh,01,"","",X,X,B,401,X,1000008559,01,X,"",100,GRP1,1,1683.07,353,"",X,01,GR01,9,P001,17,X,R001,A,"",2,(296)287-1881,TRCHN001,X,X,1.0,Nicholas Allen,01,USD,X,"","","",287446,0001
REL1,ACT1,"",X,"",X,B001,1962,7984031549,532,HE7U,20241004,warrenstephanie,2,FOB,Taylormouth,01,X,"","","",C,402,"",1000008612,02,"","",100,GRP1,2,3605.12,261,"",X,01,GR01,2,P001,16,X,R001,B,"",8,(838)401-2947x54282,TRCHN001,"","",3.5,Keith Lopez,01,EUR,X,X,"","",328229,0003
