Customer ID,Market,Product ID,Material,Market Segment,Market Segment Owner,Remaining Shelf Life,Lead Time Days,Customs Status
DE,DE,MAT_100308,MAT_100308,Affiliate,Shelley Smith,7,17,Exempt
NL,NL,MAT_100660,MAT_100660,Affiliate,Dr. Heather Padilla MD,11,20,Pending
AMER_REG,AMER_REG,MAT_100825,MAT_100825,Direct Distribution,Samuel Rivera,30,14,Pending
GB,GB,MAT_100007,MAT_100007,Partner,Joshua May,7,25,Cleared
JP,JP,MAT_100272,MAT_100272,Direct Distribution,Phillip Blackwell,34,40,Exempt
AMER_REG,AMER_REG,MAT_100875,MAT_100875,Direct Distribution,Michael Sandoval,27,39,Pending
CN,CN,MAT_100636,MAT_100636,Affiliate,Laurie Charles,7,16,Pending
AMER_REG,AMER_REG,MAT_100456,MAT_100456,Affiliate,Jonathan Long,17,16,Cleared
GB,GB,MAT_100530,MAT_100530,Partner,Erica Summers,11,38,Cleared
EMEA_REG,EMEA_REG,MAT_100527,MAT_100527,Partner,Terri Parks,20,26,Pending
DE,DE,MAT_100522,MAT_100522,Direct Distribution,Elizabeth Maynard,32,41,Pending
IN,IN,MAT_100719,MAT_100719,Partner,Darrell Perkins,21,23,Cleared
FR,FR,MAT_100851,MAT_100851,Incyte,Tamara Daniel,27,3,Cleared
GLOBAL_CORP,GLOBAL_CORP,MAT_100864,MAT_100864,Affiliate,David Watson,23,6,Pending
IT,IT,MAT_100952,MAT_100952,Incyte,Jason Hall,25,5,Cleared
GB,GB,MAT_100493,MAT_100493,Affiliate,Sarah Wilkinson,34,40,Exempt
DE,DE,MAT_100548,MAT_100548,Incyte,Daniel Watkins,13,4,Cleared
EMEA_REG,EMEA_REG,MAT_100538,MAT_100538,Partner,Hector Smith,31,38,Pending
GB,GB,MAT_100152,MAT_100152,Direct Distribution,Michelle Flowers,16,11,Exempt
SG,SG,MAT_100763,MAT_100763,Direct Distribution,Gregory Moore,30,29,Cleared
AU,AU,MAT_100222,MAT_100222,Direct Distribution,Mrs. Angela Barton,25,41,Pending
GB,GB,MAT_100905,MAT_100905,Direct Distribution,Jorge Lam,13,9,Cleared
NL,NL,MAT_100395,MAT_100395,Affiliate,Robert Knight,28,39,Cleared
CA,CA,MAT_100002,MAT_100002,Affiliate,Miranda Esparza,25,41,Cleared
BR,BR,MAT_100913,MAT_100913,Direct Distribution,Mr. Jerry Powell,7,24,Exempt
GLOBAL_CORP,GLOBAL_CORP,MAT_100989,MAT_100989,Partner,Melissa Irwin MD,36,11,Pending
US,US,MAT_100985,MAT_100985,Affiliate,David Williamson,12,37,Pending
IT,IT,MAT_100918,MAT_100918,Affiliate,Bryan Obrien,12,41,Exempt
AU,AU,MAT_100314,MAT_100314,Partner,Shannon Martinez,29,5,Exempt
CH,CH,MAT_100852,MAT_100852,Direct Distribution,Stephen Vaughn,35,17,Pending
JP,JP,MAT_100414,MAT_100414,Partner,Susan Walters,9,27,Exempt
GLOBAL_CORP,GLOBAL_CORP,MAT_100360,MAT_100360,Partner,Janice Taylor,17,10,Exempt
EMEA_REG,EMEA_REG,MAT_100136,MAT_100136,Affiliate,Randall Rojas,6,42,Cleared
JP,JP,MAT_100980,MAT_100980,Incyte,Jonathan Gordon,18,34,Exempt
EMEA_REG,EMEA_REG,MAT_100241,MAT_100241,Affiliate,Lori Mendoza,28,15,Pending
CA,CA,MAT_100381,MAT_100381,Direct Distribution,Joshua Randolph,29,38,Pending
IT,IT,MAT_100164,MAT_100164,Affiliate,Joy Terry,31,27,Pending
US,US,MAT_100261,MAT_100261,Direct Distribution,Shirley Jones,13,24,Exempt
NL,NL,MAT_100906,MAT_100906,Direct Distribution,Ryan Brooks,33,13,Cleared
AMER_REG,AMER_REG,MAT_100101,MAT_100101,Partner,Sabrina Harris,24,24,Cleared
JP,JP,MAT_100316,MAT_100316,Incyte,Margaret Mendez,32,17,Pending
ES,ES,MAT_100559,MAT_100559,Affiliate,Alexis Baker,35,44,Pending
JP,JP,MAT_100304,MAT_100304,Incyte,Amanda Peterson,35,24,Cleared
NL,NL,MAT_100888,MAT_100888,Affiliate,Michael Murphy,16,19,Pending
AMER_REG,AMER_REG,MAT_100610,MAT_100610,Affiliate,Anna Gross,20,2,Exempt
NL,NL,MAT_100239,MAT_100239,Incyte,Melissa Cunningham,20,37,Exempt
CH,CH,MAT_100412,MAT_100412,Direct Distribution,Brandon Nelson,28,43,Exempt
LATAM_REG,LATAM_REG,MAT_100193,MAT_100193,Partner,Dr. Suzanne Russell,31,40,Cleared
SG,SG,MAT_100069,MAT_100069,Direct Distribution,James Hernandez,33,32,Cleared
GLOBAL_CORP,GLOBAL_CORP,MAT_100732,MAT_100732,Partner,Jocelyn Rose,11,9,Pending
ES,ES,MAT_100813,MAT_100813,Direct Distribution,Sean Key,21,5,Pending
IT,IT,MAT_100933,MAT_100933,Direct Distribution,John Lucas,8,39,Exempt
IT,IT,MAT_100083,MAT_100083,Direct Distribution,Raymond Brooks,25,22,Exempt
CH,CH,MAT_100706,MAT_100706,Partner,Roberta Church,31,30,Cleared
GLOBAL_CORP,GLOBAL_CORP,MAT_100460,MAT_100460,Affiliate,Darrell Lopez,6,45,Exempt
BR,BR,MAT_100471,MAT_100471,Partner,Mary Taylor,30,3,Cleared
IT,IT,MAT_100201,MAT_100201,Affiliate,Christopher Harding,7,10,Cleared
JP,JP,MAT_100348,MAT_100348,Affiliate,Erin Payne,35,38,Cleared
EMEA_REG,EMEA_REG,MAT_100033,MAT_100033,Partner,Julie Morgan,20,16,Pending
FR,FR,MAT_100725,MAT_100725,Incyte,Carlos Hunt,36,11,Cleared
CA,CA,MAT_100798,MAT_100798,Direct Distribution,Marissa Pace,22,29,Cleared
CH,CH,MAT_100155,MAT_100155,Partner,Kevin Duran,32,3,Cleared
CN,CN,MAT_100405,MAT_100405,Direct Distribution,Kevin Mcintosh,34,28,Cleared
FR,FR,MAT_100760,MAT_100760,Affiliate,Scott Woods,36,42,Cleared
CH,CH,MAT_100732,MAT_100732,Affiliate,Amber Martin,21,32,Exempt
EMEA_REG,EMEA_REG,MAT_100244,MAT_100244,Incyte,Bryan Tapia,22,16,Pending
CH,CH,MAT_100556,MAT_100556,Partner,Linda Davila,33,11,Cleared
IT,IT,MAT_100853,MAT_100853,Incyte,Christopher Spears,36,10,Cleared
DE,DE,MAT_100477,MAT_100477,Partner,Jane Brooks,7,11,Pending
BR,BR,MAT_100512,MAT_100512,Partner,Angela Smith,22,18,Exempt
LATAM_REG,LATAM_REG,MAT_100945,MAT_100945,Direct Distribution,Susan Wilson,10,2,Pending
AMER_REG,AMER_REG,MAT_100467,MAT_100467,Direct Distribution,Linda Goodwin,14,38,Exempt
AMER_REG,AMER_REG,MAT_100954,MAT_100954,Partner,Elaine Hess,7,44,Exempt
CH,CH,MAT_100766,MAT_100766,Direct Distribution,Matthew Schneider,18,22,Exempt
IT,IT,MAT_100015,MAT_100015,Incyte,Tammy Brown,30,16,Exempt
NL,NL,MAT_100571,MAT_100571,Affiliate,Noah Howard,23,43,Pending
FR,FR,MAT_100918,MAT_100918,Direct Distribution,Elizabeth Hernandez,9,41,Pending
CH,CH,MAT_100550,MAT_100550,Partner,Jennifer Barnes,22,16,Pending
BR,BR,MAT_100145,MAT_100145,Affiliate,Andrew Gross,34,7,Cleared
DE,DE,MAT_100221,MAT_100221,Direct Distribution,Dustin Compton,26,30,Exempt
APAC_REG,APAC_REG,MAT_100745,MAT_100745,Direct Distribution,Brittany Bailey,22,34,Pending
APAC_REG,APAC_REG,MAT_100796,MAT_100796,Incyte,Amy Allen,22,36,Exempt
EMEA_REG,EMEA_REG,MAT_100376,MAT_100376,Incyte,Matthew Bernard,10,6,Exempt
DE,DE,MAT_100229,MAT_100229,Direct Distribution,Jessica Aguirre,23,17,Pending
NL,NL,MAT_100831,MAT_100831,Incyte,Danny Hunter,19,32,Pending
CA,CA,MAT_100736,MAT_100736,Partner,Kari Stephens,20,42,Exempt
GLOBAL_CORP,GLOBAL_CORP,MAT_100987,MAT_100987,Affiliate,Maurice Roberts,23,5,Cleared
AU,AU,MAT_100520,MAT_100520,Affiliate,Douglas Bradley,25,5,Cleared
US,US,MAT_100008,MAT_100008,Direct Distribution,Lucas Barry,19,11,Exempt
CA,CA,MAT_100183,MAT_100183,Affiliate,Alexander Watkins,16,28,Cleared
AU,AU,MAT_100826,MAT_100826,Partner,Kathy Stewart,31,11,Exempt
NL,NL,MAT_100793,MAT_100793,Direct Distribution,Sheri Levine,13,33,Exempt
CH,CH,MAT_100124,MAT_100124,Incyte,Brett Brown,27,8,Pending
JP,JP,MAT_100565,MAT_100565,Affiliate,Joseph Ali,21,40,Exempt
AMER_REG,AMER_REG,MAT_100899,MAT_100899,Affiliate,Christina Lynch,12,35,Pending
GB,GB,MAT_100284,MAT_100284,Partner,Anthony Morales,32,3,Cleared
FR,FR,MAT_100770,MAT_100770,Direct Distribution,Christopher Merritt,26,44,Exempt
JP,JP,MAT_100022,MAT_100022,Direct Distribution,David Jordan,19,3,Pending
JP,JP,MAT_100654,MAT_100654,Partner,Holly Robinson,16,21,Cleared
AMER_REG,AMER_REG,MAT_100358,MAT_100358,Direct Distribution,Shane Davis,16,7,Cleared
AU,AU,MAT_100310,MAT_100310,Affiliate,Paula Long,8,32,Exempt
IT,IT,MAT_100118,MAT_100118,Incyte,Andrea Blair,18,4,Exempt
IN,IN,MAT_100562,MAT_100562,Partner,Richard Nielsen,16,2,Pending
NL,NL,MAT_100696,MAT_100696,Direct Distribution,Gary King,14,2,Cleared
AU,AU,MAT_100868,MAT_100868,Affiliate,Brian Bailey,22,5,Cleared
BR,BR,MAT_100794,MAT_100794,Affiliate,Jennifer Marshall,27,27,Cleared
FR,FR,MAT_100962,MAT_100962,Direct Distribution,Thomas Bowen,19,20,Exempt
SG,SG,MAT_100519,MAT_100519,Direct Distribution,Christina Nelson,23,17,Pending
GLOBAL_CORP,GLOBAL_CORP,MAT_100081,MAT_100081,Incyte,Joe Davis,22,38,Exempt
APAC_REG,APAC_REG,MAT_100446,MAT_100446,Partner,Denise Robinson,6,20,Pending
LATAM_REG,LATAM_REG,MAT_100370,MAT_100370,Incyte,Christine Miles,22,33,Exempt
JP,JP,MAT_100218,MAT_100218,Partner,Julia Erickson,11,24,Cleared
ES,ES,MAT_100927,MAT_100927,Direct Distribution,Lisa Blackburn,11,41,Cleared
ES,ES,MAT_100490,MAT_100490,Direct Distribution,Charles Bishop,26,13,Cleared
CN,CN,MAT_100452,MAT_100452,Affiliate,Maria Pena,22,10,Exempt
CN,CN,MAT_100687,MAT_100687,Partner,Jamie Moss,23,7,Pending
AMER_REG,AMER_REG,MAT_100779,MAT_100779,Partner,Vanessa Perry,7,4,Exempt
EMEA_REG,EMEA_REG,MAT_100638,MAT_100638,Affiliate,Wendy Gamble,34,28,Cleared
AU,AU,MAT_100900,MAT_100900,Affiliate,Alexandra Olsen,26,40,Pending
AU,AU,MAT_100953,MAT_100953,Incyte,Catherine Thomas,36,14,Pending
NL,NL,MAT_100695,MAT_100695,Incyte,Olivia Lawson,9,39,Pending
GLOBAL_CORP,GLOBAL_CORP,MAT_100868,MAT_100868,Partner,Sarah Campos,30,35,Pending
ES,ES,MAT_100943,MAT_100943,Incyte,Heather Weaver,18,8,Cleared
ES,ES,MAT_100416,MAT_100416,Direct Distribution,Michael Hamilton,20,26,Cleared
ES,ES,MAT_100019,MAT_100019,Direct Distribution,Victor Dominguez,28,40,Pending
US,US,MAT_100135,MAT_100135,Affiliate,Timothy Murray,25,16,Cleared
CH,CH,MAT_100459,MAT_100459,Direct Distribution,Martha Mercado,8,28,Exempt
GLOBAL_CORP,GLOBAL_CORP,MAT_100604,MAT_100604,Incyte,Denise Arnold,12,25,Exempt
US,US,MAT_100569,MAT_100569,Direct Distribution,Hannah Murphy,36,40,Pending
SG,SG,MAT_100501,MAT_100501,Direct Distribution,Kevin Richmond,9,35,Exempt
CH,CH,MAT_100582,MAT_100582,Affiliate,Virginia Bowman,14,8,Exempt
EMEA_REG,EMEA_REG,MAT_100086,MAT_100086,Direct Distribution,Laura Reid,15,44,Pending
AU,AU,MAT_100670,MAT_100670,Incyte,Nathan Johnson,28,12,Pending
DE,DE,MAT_100302,MAT_100302,Affiliate,Timothy Norman,16,42,Exempt
JP,JP,MAT_100704,MAT_100704,Incyte,Joseph Nicholson,24,9,Cleared
BR,BR,MAT_100068,MAT_100068,Affiliate,David Burns,18,21,Cleared
DE,DE,MAT_100949,MAT_100949,Affiliate,Jeffrey Lambert,19,20,Pending
DE,DE,MAT_100098,MAT_100098,Affiliate,Heather Chavez MD,18,17,Exempt
FR,FR,MAT_100280,MAT_100280,Incyte,Susan Webster,28,35,Exempt
CN,CN,MAT_100573,MAT_100573,Direct Distribution,Adam Castillo,11,31,Cleared
FR,FR,MAT_100353,MAT_100353,Direct Distribution,Derek Sullivan,20,13,Pending
LATAM_REG,LATAM_REG,MAT_100692,MAT_100692,Partner,Rachael Wilcox,26,21,Cleared
NL,NL,MAT_100629,MAT_100629,Incyte,Michael Johnson,35,35,Cleared
BR,BR,MAT_100459,MAT_100459,Partner,Michael Thomas,33,6,Cleared
CA,CA,MAT_100904,MAT_100904,Affiliate,Miss Kristen Tucker DDS,27,3,Exempt
DE,DE,MAT_100132,MAT_100132,Direct Distribution,Ryan Mcbride,11,28,Cleared
BR,BR,MAT_100409,MAT_100409,Affiliate,Eric Kelly,20,2,Cleared
JP,JP,MAT_100664,MAT_100664,Affiliate,Mandy King,19,22,Exempt
GLOBAL_CORP,GLOBAL_CORP,MAT_100595,MAT_100595,Incyte,Mallory Rivera,19,18,Pending
IN,IN,MAT_100209,MAT_100209,Direct Distribution,Gregory Jefferson,21,8,Exempt
LATAM_REG,LATAM_REG,MAT_100344,MAT_100344,Direct Distribution,Cindy David,15,30,Cleared
SG,SG,MAT_100050,MAT_100050,Affiliate,Samantha Cooke,25,19,Exempt
EMEA_REG,EMEA_REG,MAT_100070,MAT_100070,Partner,Philip Palmer,7,23,Cleared
CH,CH,MAT_100495,MAT_100495,Incyte,Emily Jones,9,24,Exempt
GLOBAL_CORP,GLOBAL_CORP,MAT_100576,MAT_100576,Partner,James Hall,6,35,Exempt
CH,CH,MAT_100100,MAT_100100,Direct Distribution,Kimberly Bryant,31,39,Pending
LATAM_REG,LATAM_REG,MAT_100359,MAT_100359,Incyte,Theodore Noble,19,31,Exempt
FR,FR,MAT_100109,MAT_100109,Direct Distribution,Brenda Lewis,8,43,Exempt
FR,FR,MAT_100438,MAT_100438,Partner,Christian Andrade,24,29,Cleared
BR,BR,MAT_100698,MAT_100698,Partner,Eric Sullivan,19,42,Exempt
BR,BR,MAT_100857,MAT_100857,Affiliate,Angel Duarte,15,14,Cleared
NL,NL,MAT_100878,MAT_100878,Partner,Sandra Wood,29,24,Exempt
AU,AU,MAT_100704,MAT_100704,Affiliate,James Hill,33,3,Exempt
BR,BR,MAT_100202,MAT_100202,Partner,Susan Henderson,23,5,Pending
APAC_REG,APAC_REG,MAT_100930,MAT_100930,Affiliate,Melissa Berger,29,22,Pending
BR,BR,MAT_100025,MAT_100025,Partner,Danny Martin,27,39,Pending
IN,IN,MAT_100266,MAT_100266,Partner,Victoria Roy,22,28,Exempt
US,US,MAT_100477,MAT_100477,Affiliate,Cesar Miller,20,16,Exempt
FR,FR,MAT_100961,MAT_100961,Affiliate,Sarah Rhodes,27,44,Pending
NL,NL,MAT_100193,MAT_100193,Incyte,Thomas Pearson,30,28,Pending
BR,BR,MAT_100657,MAT_100657,Incyte,Janet Nguyen,17,28,Cleared
JP,JP,MAT_100432,MAT_100432,Affiliate,Mark Nelson,34,24,Pending
CH,CH,MAT_100640,MAT_100640,Affiliate,Carmen Lang,26,14,Cleared
ES,ES,MAT_100937,MAT_100937,Affiliate,Scott Montgomery,18,17,Cleared
AMER_REG,AMER_REG,MAT_100303,MAT_100303,Direct Distribution,Kelsey Werner,18,22,Pending
US,US,MAT_100326,MAT_100326,Partner,Donald Hartman,17,11,Exempt
AU,AU,MAT_100671,MAT_100671,Partner,Harold Burnett,8,25,Pending
CA,CA,MAT_100565,MAT_100565,Affiliate,James Mcmahon,14,36,Pending
CH,CH,MAT_100467,MAT_100467,Incyte,Christopher Reynolds,31,20,Pending
EMEA_REG,EMEA_REG,MAT_100755,MAT_100755,Partner,Kyle Brewer,23,28,Pending
GB,GB,MAT_100074,MAT_100074,Direct Distribution,Dakota Hansen,8,43,Exempt
SG,SG,MAT_100800,MAT_100800,Affiliate,Amber Walker,24,19,Cleared
FR,FR,MAT_100025,MAT_100025,Incyte,Samantha Smith,35,15,Exempt
APAC_REG,APAC_REG,MAT_100192,MAT_100192,Direct Distribution,Joseph Adams,17,42,Exempt
BR,BR,MAT_100523,MAT_100523,Partner,David Ramos,29,20,Pending
ES,ES,MAT_100579,MAT_100579,Incyte,Amy Martinez,21,25,Cleared
IN,IN,MAT_100122,MAT_100122,Direct Distribution,Timothy Gibson,13,35,Exempt
DE,DE,MAT_100828,MAT_100828,Affiliate,Alyssa Cole,29,10,Exempt
LATAM_REG,LATAM_REG,MAT_100190,MAT_100190,Partner,Norman Thomas,6,42,Pending
DE,DE,MAT_100687,MAT_100687,Direct Distribution,Jessica Thompson,23,36,Exempt
GLOBAL_CORP,GLOBAL_CORP,MAT_100149,MAT_100149,Affiliate,Rhonda Taylor,28,37,Cleared
APAC_REG,APAC_REG,MAT_100587,MAT_100587,Direct Distribution,Jonathan Russell,8,37,Cleared
BR,BR,MAT_100897,MAT_100897,Direct Distribution,Marcus Robinson,14,42,Pending
IN,IN,MAT_100133,MAT_100133,Affiliate,Kevin Chandler,11,22,Pending
BR,BR,MAT_100872,MAT_100872,Direct Distribution,Betty Pitts,33,34,Cleared
JP,JP,MAT_100166,MAT_100166,Affiliate,Laura Martinez,33,31,Exempt
IT,IT,MAT_100145,MAT_100145,Direct Distribution,Jon Robertson,12,16,Pending
SG,SG,MAT_100383,MAT_100383,Partner,Catherine Jordan,19,37,Exempt
NL,NL,MAT_100679,MAT_100679,Affiliate,Daniel Golden,33,24,Pending
CH,CH,MAT_100411,MAT_100411,Partner,Tracy Miller,25,39,Pending
GLOBAL_CORP,GLOBAL_CORP,MAT_100196,MAT_100196,Affiliate,Mary Flores,18,36,Pending
AMER_REG,AMER_REG,MAT_100038,MAT_100038,Direct Distribution,Nancy Taylor,25,33,Cleared
APAC_REG,APAC_REG,MAT_100064,MAT_100064,Direct Distribution,Alexis Sheppard,15,33,Exempt
CH,CH,MAT_100953,MAT_100953,Partner,James Mitchell,18,27,Exempt
ES,ES,MAT_100266,MAT_100266,Partner,Mary Gomez,9,35,Cleared
FR,FR,MAT_100188,MAT_100188,Incyte,Teresa Gutierrez,21,24,Pending
AMER_REG,AMER_REG,MAT_100517,MAT_100517,Partner,Samantha Davis,27,34,Cleared
GLOBAL_CORP,GLOBAL_CORP,MAT_100804,MAT_100804,Affiliate,Emily Lewis,31,14,Cleared
IT,IT,MAT_100938,MAT_100938,Affiliate,Elizabeth Hart,34,24,Exempt
CN,CN,MAT_100594,MAT_100594,Direct Distribution,Michael Sherman,35,21,Cleared
DE,DE,MAT_100534,MAT_100534,Affiliate,Wayne Lara,12,19,Pending
APAC_REG,APAC_REG,MAT_100645,MAT_100645,Partner,Stephen Williams,21,29,Exempt
ES,ES,MAT_100853,MAT_100853,Direct Distribution,Andres Burke,15,32,Cleared
AMER_REG,AMER_REG,MAT_100510,MAT_100510,Direct Distribution,Corey Campbell,21,15,Pending
GLOBAL_CORP,GLOBAL_CORP,MAT_100836,MAT_100836,Partner,Kimberly Rodriguez,8,5,Pending
AU,AU,MAT_100771,MAT_100771,Direct Distribution,Deborah Weaver,31,40,Cleared
AU,AU,MAT_100454,MAT_100454,Direct Distribution,Christine Riley,24,41,Exempt
SG,SG,MAT_100889,MAT_100889,Partner,Cheryl Cole,10,5,Cleared
AMER_REG,AMER_REG,MAT_100640,MAT_100640,Direct Distribution,Brianna Butler,13,19,Cleared
GLOBAL_CORP,GLOBAL_CORP,MAT_100505,MAT_100505,Partner,Amy Fowler,25,7,Pending
BR,BR,MAT_100873,MAT_100873,Direct Distribution,Charles Krueger,8,40,Exempt
IN,IN,MAT_100502,MAT_100502,Affiliate,Heather Bishop,36,4,Cleared
BR,BR,MAT_100072,MAT_100072,Partner,Ashlee Thomas,24,15,Cleared
APAC_REG,APAC_REG,MAT_100933,MAT_100933,Partner,Sydney Ali,30,15,Cleared
ES,ES,MAT_100161,MAT_100161,Affiliate,Corey Bell,20,17,Exempt
SG,SG,MAT_100420,MAT_100420,Direct Distribution,Tanya Jimenez MD,33,15,Exempt
FR,FR,MAT_100574,MAT_100574,Partner,David Watson,33,12,Cleared
CA,CA,MAT_100309,MAT_100309,Affiliate,Jacqueline Stewart,19,10,Exempt
LATAM_REG,LATAM_REG,MAT_100757,MAT_100757,Partner,Jody Moore,36,5,Exempt
FR,FR,MAT_100562,MAT_100562,Incyte,Scott Campbell,36,35,Pending
APAC_REG,APAC_REG,MAT_100818,MAT_100818,Partner,Chad Thompson,23,6,Pending
IN,IN,MAT_100535,MAT_100535,Affiliate,George Kidd,8,27,Pending
FR,FR,MAT_100844,MAT_100844,Affiliate,Carol Fitzpatrick,31,6,Exempt
GLOBAL_CORP,GLOBAL_CORP,MAT_100177,MAT_100177,Partner,Michele Mitchell,21,16,Exempt
AU,AU,MAT_100553,MAT_100553,Partner,Jeffrey Randolph,23,14,Pending
GB,GB,MAT_100405,MAT_100405,Direct Distribution,James Davis,24,12,Pending
CA,CA,MAT_100949,MAT_100949,Direct Distribution,Mark Cruz,16,34,Cleared
APAC_REG,APAC_REG,MAT_100459,MAT_100459,Direct Distribution,Clarence Richardson,8,27,Cleared
NL,NL,MAT_100311,MAT_100311,Affiliate,Suzanne Page,9,42,Exempt
CN,CN,MAT_100453,MAT_100453,Partner,Patrick Carter,26,25,Pending
LATAM_REG,LATAM_REG,MAT_100891,MAT_100891,Incyte,Julie Jordan,23,10,Exempt
CH,CH,MAT_100906,MAT_100906,Direct Distribution,Angela Henry,18,41,Exempt
IT,IT,MAT_100036,MAT_100036,Partner,Diana Atkinson,22,2,Exempt
BR,BR,MAT_100820,MAT_100820,Partner,Jeffrey Hardy,26,24,Pending
NL,NL,MAT_100494,MAT_100494,Partner,Logan Foster,21,42,Exempt
GB,GB,MAT_100885,MAT_100885,Affiliate,Betty Lamb,16,10,Pending
NL,NL,MAT_100819,MAT_100819,Direct Distribution,Adrian Young,22,34,Pending
CH,CH,MAT_100544,MAT_100544,Incyte,Kim Charles,14,14,Cleared
FR,FR,MAT_100461,MAT_100461,Affiliate,Ronnie Moon,8,40,Exempt
GB,GB,MAT_100277,MAT_100277,Partner,Brandon Ward,35,42,Cleared
US,US,MAT_100621,MAT_100621,Incyte,Jessica Griffin,31,44,Cleared
CN,CN,MAT_100770,MAT_100770,Direct Distribution,Ryan Miles,8,10,Cleared
AMER_REG,AMER_REG,MAT_100999,MAT_100999,Incyte,Anthony Garza,17,26,Exempt
CA,CA,MAT_100591,MAT_100591,Incyte,Michael Gonzalez,33,40,Cleared
ES,ES,MAT_100238,MAT_100238,Affiliate,Sara Klein,26,38,Exempt
GB,GB,MAT_100101,MAT_100101,Affiliate,Joseph Wagner,20,27,Cleared
CH,CH,MAT_100815,MAT_100815,Partner,John Park,29,34,Exempt
BR,BR,MAT_100303,MAT_100303,Direct Distribution,Alexis Meyers,35,4,Exempt
CA,CA,MAT_100460,MAT_100460,Partner,Gregg Phillips,16,5,Exempt
EMEA_REG,EMEA_REG,MAT_100185,MAT_100185,Incyte,Charles Shea,24,44,Exempt
GLOBAL_CORP,GLOBAL_CORP,MAT_100453,MAT_100453,Affiliate,John Moore,31,5,Exempt
NL,NL,MAT_100458,MAT_100458,Incyte,Adam Guerra,15,8,Pending
ES,ES,MAT_100285,MAT_100285,Direct Distribution,Megan Gutierrez,26,13,Exempt
SG,SG,MAT_100524,MAT_100524,Incyte,Teresa Maynard,22,19,Cleared
CH,CH,MAT_100987,MAT_100987,Affiliate,Julia Green,19,6,Cleared
NL,NL,MAT_100277,MAT_100277,Incyte,Theresa Cox,27,21,Cleared
GLOBAL_CORP,GLOBAL_CORP,MAT_100188,MAT_100188,Partner,Katie Haynes,9,18,Cleared
ES,ES,MAT_100421,MAT_100421,Incyte,Darlene Martinez,6,24,Exempt
CN,CN,MAT_100933,MAT_100933,Partner,Cindy Lee,30,37,Pending
ES,ES,MAT_100837,MAT_100837,Affiliate,Michelle Gonzales,11,24,Exempt
BR,BR,MAT_100263,MAT_100263,Partner,Dr. Spencer Levy,13,45,Cleared
SG,SG,MAT_100919,MAT_100919,Partner,Brooke Fuller,8,45,Cleared
GLOBAL_CORP,GLOBAL_CORP,MAT_100980,MAT_100980,Affiliate,John Carpenter,36,31,Exempt
CN,CN,MAT_100404,MAT_100404,Affiliate,Caleb Miller,34,40,Cleared
JP,JP,MAT_100766,MAT_100766,Direct Distribution,Barbara Simpson,12,29,Exempt
ES,ES,MAT_100132,MAT_100132,Incyte,Valerie Delgado,14,9,Pending
GLOBAL_CORP,GLOBAL_CORP,MAT_100955,MAT_100955,Incyte,Shannon Crawford,24,37,Pending
CN,CN,MAT_100331,MAT_100331,Direct Distribution,April Tucker,8,30,Cleared
CA,CA,MAT_100929,MAT_100929,Incyte,Jason Burton,19,31,Pending
AU,AU,MAT_100463,MAT_100463,Partner,Carl Anderson,35,41,Exempt
APAC_REG,APAC_REG,MAT_100621,MAT_100621,Partner,Steven Hale,31,29,Cleared
FR,FR,MAT_100532,MAT_100532,Partner,Holly Short,33,41,Pending
BR,BR,MAT_100214,MAT_100214,Partner,Melissa Jones,30,35,Pending
LATAM_REG,LATAM_REG,MAT_100144,MAT_100144,Incyte,Robert Garcia,17,33,Cleared
US,US,MAT_100121,MAT_100121,Partner,Carol Levine,6,41,Cleared
DE,DE,MAT_100931,MAT_100931,Partner,Nancy Sherman,27,28,Cleared
IT,IT,MAT_100495,MAT_100495,Direct Distribution,Christopher Richards,27,17,Exempt
APAC_REG,APAC_REG,MAT_100262,MAT_100262,Partner,Laura Palmer,35,26,Cleared
SG,SG,MAT_100261,MAT_100261,Affiliate,Corey Grant,34,17,Pending
CN,CN,MAT_100543,MAT_100543,Partner,Miranda Melton,24,37,Exempt
IT,IT,MAT_100430,MAT_100430,Affiliate,Yvonne Sanders,22,3,Cleared
US,US,MAT_100359,MAT_100359,Affiliate,Samantha Sharp,8,38,Cleared
EMEA_REG,EMEA_REG,MAT_100672,MAT_100672,Partner,Christopher Davis III,24,3,Pending
LATAM_REG,LATAM_REG,MAT_100745,MAT_100745,Incyte,Colleen Carlson,14,21,Pending
SG,SG,MAT_100629,MAT_100629,Direct Distribution,Timothy Gibson,33,19,Exempt
CH,CH,MAT_100827,MAT_100827,Partner,Juan King,16,45,Pending
FR,FR,MAT_100995,MAT_100995,Incyte,James Campbell,33,4,Cleared
IN,IN,MAT_100150,MAT_100150,Direct Distribution,Michael Anderson,35,28,Exempt
DE,DE,MAT_100167,MAT_100167,Direct Distribution,Gabrielle Carr,19,31,Exempt
IT,IT,MAT_100667,MAT_100667,Direct Distribution,Terry Moon,35,18,Exempt
BR,BR,MAT_100824,MAT_100824,Affiliate,Randy Howard,20,22,Cleared
AU,AU,MAT_100572,MAT_100572,Incyte,Jennifer Campbell,17,43,Exempt
AMER_REG,AMER_REG,MAT_100710,MAT_100710,Affiliate,Jacqueline Cowan,22,38,Exempt
SG,SG,MAT_100694,MAT_100694,Incyte,Diane Coleman,6,33,Exempt
CH,CH,MAT_100204,MAT_100204,Incyte,Lauren Jones,33,24,Exempt
SG,SG,MAT_100631,MAT_100631,Direct Distribution,Danielle Erickson,16,19,Cleared
